regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	dataSource
Cooper_County,_Missouri	Cooper County, Missouri	2020-05-13		0	9			https://health.mo.gov/
Coos_County,_Oregon	Coos County, Oregon	2020-05-13	2020-05-13T15:00:00+0000	0	30		924	https://govstatus.egov.com/OR-OHA-COVID-19
Coosa_County,_Alabama	Coosa County, Alabama	2020-05-13		1	33		213	https://covid19.alabama.gov/
Copiah_County,_Mississippi	Copiah County, Mississippi	2020-05-13	2020-05-13T05:00:00+0000	1	170			https://msdh.ms.gov/
Coquimbo_Region	Coquimbo Region	2020-05-14	2020-05-13T04:00:00+0000	1	153			https://www.minsal.cl/
Cornwall	Cornwall	2020-05-14	2020-05-13T15:22:47		553			https://www.gov.uk/
Corsica	Corsica	2020-05-14		54		206		https://www.santepubliquefrance.fr/
Corson_County,_South_Dakota	Corson County, South Dakota	2020-05-13	2020-05-13T10:30:47		2	1	31	https://doh.sd.gov/
Cortland_County,_New_York	Cortland County, New York	2020-05-13	2020-05-13T14:00:00	1	31		1566	https://coronavirus.health.ny.gov/
Coruche	Coruche	2020-05-14	2020-05-13T23:00:00		38			https://covid19.min-saude.pt/
Coryell_County,_Texas	Coryell County, Texas	2020-05-13		2	217	21		https://www.dshs.state.tx.us/
Coshocton_County,_Ohio	Coshocton County, Ohio	2020-05-13	2020-05-13T18:00:00		19			https://coronavirus.ohio.gov/
Costa_Mesa,_California	Costa Mesa, California	2020-05-13	2020-05-13T07:00:00+0000		51			https://occovid19.ochealthinfo.com/
Costa_Rica	Costa Rica	2020-05-13	2020-05-13T00:00:00	7	815	527	18040	http://geovision.uned.ac.cr/
Costilla_County,_Colorado	Costilla County, Colorado	2020-05-13			4			https://covid19.colorado.gov/
Coto_de_Caza,_California	Coto de Caza, California	2020-05-13	2020-05-13T07:00:00+0000		5			https://occovid19.ochealthinfo.com/
Cottle_County,_Texas	Cottle County, Texas	2020-05-13		1	4	1		https://www.dshs.state.tx.us/
Cotton_County,_Oklahoma	Cotton County, Oklahoma	2020-05-13	2020-05-13T00:00:00	2	5	3		https://coronavirus.health.ok.gov/
Cottonwood_County,_Minnesota	Cottonwood County, Minnesota	2020-05-13	2020-05-13T00:00:00	0	47			https://www.health.state.mn.us/
County_Carlow	County Carlow	2020-05-11			143			https://www.gov.ie/
County_Cavan	County Cavan	2020-05-11			765			https://www.gov.ie/
County_Clare	County Clare	2020-05-11			308			https://www.gov.ie/
County_Cork	County Cork	2020-05-11			1238			https://www.gov.ie/
County_Donegal	County Donegal	2020-05-11			472			https://www.gov.ie/
County_Dublin	County Dublin	2020-05-11			11242			https://www.gov.ie/
County_Durham	County Durham	2020-05-14	2020-05-13T15:22:47		1769			https://www.gov.uk/
County_Galway	County Galway	2020-05-11			402			https://www.gov.ie/
County_Kerry	County Kerry	2020-05-11			305			https://www.gov.ie/
County_Kildare	County Kildare	2020-05-11			1344			https://www.gov.ie/
County_Kilkenny	County Kilkenny	2020-05-11			291			https://www.gov.ie/
County_Laois	County Laois	2020-05-11			249			https://www.gov.ie/
County_Leitrim	County Leitrim	2020-05-11			75			https://www.gov.ie/
County_Limerick	County Limerick	2020-05-11			588			https://www.gov.ie/
County_Longford	County Longford	2020-05-11			270			https://www.gov.ie/
County_Louth	County Louth	2020-05-11			735			https://www.gov.ie/
County_Mayo	County Mayo	2020-05-11			538			https://www.gov.ie/
County_Meath	County Meath	2020-05-11			769			https://www.gov.ie/
County_Monaghan	County Monaghan	2020-05-11			458			https://www.gov.ie/
County_Offaly	County Offaly	2020-05-11			360			https://www.gov.ie/
County_Roscommon	County Roscommon	2020-05-11			298			https://www.gov.ie/
County_Sligo	County Sligo	2020-05-11			128			https://www.gov.ie/
County_Tipperary	County Tipperary	2020-05-11			524			https://www.gov.ie/
County_Waterford	County Waterford	2020-05-11			144			https://www.gov.ie/
County_Westmeath	County Westmeath	2020-05-11			645			https://www.gov.ie/
County_Wexford	County Wexford	2020-05-11			206			https://www.gov.ie/
County_Wicklow	County Wicklow	2020-05-11			647			https://www.gov.ie/
Coventry	Coventry	2020-05-14	2020-05-13T15:22:47		768			https://www.gov.uk/
Coventry,_Rhode_Island	Coventry, Rhode Island	2020-05-13	2020-05-13T00:00:00		134			https://health.ri.gov/
Covina,_California	Covina, California	2020-05-13	2020-05-13T03:00:00+0000		115			http://publichealth.lacounty.gov/
Covington,_Virginia	Covington, Virginia	2020-05-13	2020-05-13T13:00:00		1			http://www.vdh.virginia.gov/
Covington_County,_Alabama	Covington County, Alabama	2020-05-13		1	56		755	https://covid19.alabama.gov/
Covington_County,_Mississippi	Covington County, Mississippi	2020-05-13	2020-05-13T05:00:00+0000	1	99			https://msdh.ms.gov/
Coweta_County,_Georgia	Coweta County, Georgia	2020-05-13	2020-05-13T22:27:51+0000	4	280			https://dph.georgia.gov/
Cowley_County,_Kansas	Cowley County, Kansas	2020-05-13	2020-05-13T16:00:00		3			https://www.coronavirus.kdheks.gov
Cowlitz_County,_Washington	Cowlitz County, Washington	2020-05-13		0	66			https://coronavirus.wa.gov/
Co%C3%B6s_County,_New_Hampshire	Coös County, New Hampshire	2020-05-13	2020-05-13T13:00:00+0000		2			https://www.nh.gov/
Craig_County,_Oklahoma	Craig County, Oklahoma	2020-05-13	2020-05-13T00:00:00		12	10		https://coronavirus.health.ok.gov/
Craig_County,_Virginia	Craig County, Virginia	2020-05-13	2020-05-13T13:00:00		4			http://www.vdh.virginia.gov/
Craighead_County,_Arkansas	Craighead County, Arkansas	2020-05-13		0	113	79	2126	https://www.healthy.arkansas.gov/
Crane_County,_Texas	Crane County, Texas	2020-05-13		0	2	2		https://www.dshs.state.tx.us/
Cranston,_Rhode_Island	Cranston, Rhode Island	2020-05-13	2020-05-13T00:00:00		685			https://health.ri.gov/
Craven_County,_North_Carolina	Craven County, North Carolina	2020-05-13	2020-05-13T14:40:00+0000	4	55			https://www.ncdhhs.gov/
Crawford_County,_Arkansas	Crawford County, Arkansas	2020-05-13		0	8	5	420	https://www.healthy.arkansas.gov/
Crawford_County,_Georgia	Crawford County, Georgia	2020-05-13	2020-05-13T22:27:51+0000	0	19			https://dph.georgia.gov/
Crawford_County,_Illinois	Crawford County, Illinois	2020-05-13		0	11			http://www.dph.illinois.gov/
Crawford_County,_Indiana	Crawford County, Indiana	2020-05-13	2020-05-13T12:00:00		21		195	https://coronavirus.in.gov/
Crawford_County,_Iowa	Crawford County, Iowa	2020-05-13		1	207			https://idph.iowa.gov/
Crawford_County,_Kansas	Crawford County, Kansas	2020-05-13	2020-05-13T16:00:00		6			https://www.coronavirus.kdheks.gov
Crawford_County,_Michigan	Crawford County, Michigan	2020-05-13	2020-05-13T19:00:00+0000	4	57			https://www.michigan.gov/
Crawford_County,_Missouri	Crawford County, Missouri	2020-05-13		0	8			https://health.mo.gov/
Crawford_County,_Ohio	Crawford County, Ohio	2020-05-13	2020-05-13T18:00:00	2	86			https://coronavirus.ohio.gov/
Crawford_County,_Pennsylvania	Crawford County, Pennsylvania	2020-05-13	2020-05-13T16:00:00+0000	0	21		819	https://www.health.pa.gov/
Crawford_County,_Wisconsin	Crawford County, Wisconsin	2020-05-13	2020-05-13T06:00:00		17			https://www.dhs.wisconsin.gov/
Creek_County,_Oklahoma	Creek County, Oklahoma	2020-05-13	2020-05-13T00:00:00	7	83	69		https://coronavirus.health.ok.gov/
Crenshaw_County,_Alabama	Crenshaw County, Alabama	2020-05-13		1	48		428	https://covid19.alabama.gov/
Crisp_County,_Georgia	Crisp County, Georgia	2020-05-13	2020-05-13T22:27:51+0000	7	191			https://dph.georgia.gov/
Crittenden_County,_Arkansas	Crittenden County, Arkansas	2020-05-13		7	216	180	1998	https://www.healthy.arkansas.gov/
Crittenden_County,_Kentucky	Crittenden County, Kentucky	2020-05-13		1	4			https://govstatus.egov.com/
Croatia	Croatia	2020-05-13	2020-05-13T14:00:00	94	2213	1834		https://www.koronavirus.hr/
Crockett_County,_Tennessee	Crockett County, Tennessee	2020-05-13	2020-05-13T19:00:00	1	12	8		https://www.tn.gov/
Crook_County,_Oregon	Crook County, Oregon	2020-05-13	2020-05-13T15:00:00+0000	0	1		329	https://govstatus.egov.com/OR-OHA-COVID-19
Crook_County,_Wyoming	Crook County, Wyoming	2020-05-13	2020-05-13T06:00:00+0000		5			https://health.wyo.gov/
Crosby_County,_Texas	Crosby County, Texas	2020-05-13		1	2	1		https://www.dshs.state.tx.us/
Cross_County,_Arkansas	Cross County, Arkansas	2020-05-13		0	34	22	405	https://www.healthy.arkansas.gov/
Crow_Wing_County,_Minnesota	Crow Wing County, Minnesota	2020-05-13	2020-05-13T00:00:00	1	23			https://www.health.state.mn.us/
Crowley_County,_Colorado	Crowley County, Colorado	2020-05-13		1	39			https://covid19.colorado.gov/
Cuba	Cuba	2020-05-13	2020-05-12T00:00:00	79	1810	1326	73129	https://temas.sld.cu/
Cuba,_Portugal	Cuba, Portugal	2020-05-14	2020-05-13T23:00:00		4			https://covid19.min-saude.pt/
Cudahy,_California	Cudahy, California	2020-05-13	2020-05-13T03:00:00+0000		109			http://publichealth.lacounty.gov/
Cullman_County,_Alabama	Cullman County, Alabama	2020-05-13		0	67		1864	https://covid19.alabama.gov/
Culpeper_County,_Virginia	Culpeper County, Virginia	2020-05-13	2020-05-13T13:00:00	5	320			http://www.vdh.virginia.gov/
Culver_City,_California	Culver City, California	2020-05-13	2020-05-13T03:00:00+0000		121			http://publichealth.lacounty.gov/
Cumberland,_Rhode_Island	Cumberland, Rhode Island	2020-05-13	2020-05-13T00:00:00		238			https://health.ri.gov/
Cumberland_County,_Illinois	Cumberland County, Illinois	2020-05-13		0	7			http://www.dph.illinois.gov/
Cumberland_County,_Kentucky	Cumberland County, Kentucky	2020-05-13		0	5			https://govstatus.egov.com/
Cumberland_County,_Maine	Cumberland County, Maine	2020-05-13	2020-05-13T16:30:00+0000	32	744	414		https://www.maine.gov/
Cumberland_County,_New_Jersey	Cumberland County, New Jersey	2020-05-13		43	1447			https://www.nj.gov/
Cumberland_County,_North_Carolina	Cumberland County, North Carolina	2020-05-13	2020-05-13T14:40:00+0000	10	398			https://www.ncdhhs.gov/
Cumberland_County,_Pennsylvania	Cumberland County, Pennsylvania	2020-05-13	2020-05-13T16:00:00+0000	35	463		2999	https://www.health.pa.gov/
Cumberland_County,_Tennessee	Cumberland County, Tennessee	2020-05-13	2020-05-13T19:00:00	1	87	58		https://www.tn.gov/
Cumberland_County,_Virginia	Cumberland County, Virginia	2020-05-13	2020-05-13T13:00:00		18			http://www.vdh.virginia.gov/
Cumbria	Cumbria	2020-05-14	2020-05-13T15:22:47		2118			https://www.gov.uk/
Cuming_County,_Nebraska	Cuming County, Nebraska	2020-05-13			15		22	http://dhhs.ne.gov/
Cummington,_Massachusetts	Cummington, Massachusetts	2020-05-13	2020-05-13T20:00:00		3			https://www.mass.gov/
Cupertino,_California	Cupertino, California	2020-05-13	2020-05-12T12:37:00+0000		28			https://www.sccgov.org/
Cura%C3%A7ao	Curacao	2020-05-13	2020-05-13T11:43:24	1	16			https://www.ecdc.europa.eu/
Currituck_County,_North_Carolina	Currituck County, North Carolina	2020-05-13	2020-05-13T14:40:00+0000	0	9			https://www.ncdhhs.gov/
Curry_County,_New_Mexico	Curry County, New Mexico	2020-05-13		0	34			https://cv.nmhealth.org
Curry_County,_Oregon	Curry County, Oregon	2020-05-13	2020-05-13T15:00:00+0000	0	4		238	https://govstatus.egov.com/OR-OHA-COVID-19
Custer_County,_Colorado	Custer County, Colorado	2020-05-13			2			https://covid19.colorado.gov/
Custer_County,_Idaho	Custer County, Idaho	2020-05-13	2020-05-13T17:00:00		2			https://coronavirus.idaho.gov/
Custer_County,_Nebraska	Custer County, Nebraska	2020-05-13			29		28	http://dhhs.ne.gov/
Custer_County,_Oklahoma	Custer County, Oklahoma	2020-05-13	2020-05-13T00:00:00		12	12		https://coronavirus.health.ok.gov/
Custer_County,_South_Dakota	Custer County, South Dakota	2020-05-13	2020-05-13T10:30:47				67	https://doh.sd.gov/
Cuyahoga_County,_Ohio	Cuyahoga County, Ohio	2020-05-13	2020-05-13T18:00:00	153	2979			https://coronavirus.ohio.gov/
Cypress,_California	Cypress, California	2020-05-13	2020-05-13T07:00:00+0000		49			https://occovid19.ochealthinfo.com/
Cyprus	Cyprus	2020-05-13	2020-05-13T11:43:24	23	903			https://www.ecdc.europa.eu/
Czech_Republic	Czech Republic	2020-05-14	2020-05-13T15:30:00+0000	290	8269	5047	326954	https://onemocneni-aktualne.mzcr.cz/
C%E1%BA%A7n_Th%C6%A1	Cần Thơ	2020-05-14		0	2	2		https://ncov.moh.gov.vn/
Da_Nang	Da Nang	2020-05-14		0	6	6		https://ncov.moh.gov.vn/
Dade_County,_Georgia	Dade County, Georgia	2020-05-13	2020-05-13T22:27:51+0000	1	17			https://dph.georgia.gov/
Dagestan	Dagestan	2020-05-14	2020-05-13T07:35:00+0000	26	2997	1107		https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Daggett_County,_Utah	Daggett County, Utah	2020-05-13	2020-05-12T16:30:00					https://tricountyhealth.com/
Dakhla-Oued_Ed-Dahab	Dakhla-Oued Ed-Dahab	2020-05-14	2020-05-13T15:00:00+0000		2			http://www.covidmaroc.ma/
Dakota_County,_Minnesota	Dakota County, Minnesota	2020-05-13	2020-05-13T00:00:00	15	524			https://www.health.state.mn.us/
Dakota_County,_Nebraska	Dakota County, Nebraska	2020-05-13			1376		1059	http://dhhs.ne.gov/
Dale_County,_Alabama	Dale County, Alabama	2020-05-13		0	53		691	https://covid19.alabama.gov/
Dallam_County,_Texas	Dallam County, Texas	2020-05-13		0	17	6		https://www.dshs.state.tx.us/
Dallas_County,_Alabama	Dallas County, Alabama	2020-05-13		3	129		1165	https://covid19.alabama.gov/
Dallas_County,_Arkansas	Dallas County, Arkansas	2020-05-13		0	1	1	94	https://www.healthy.arkansas.gov/
Dallas_County,_Iowa	Dallas County, Iowa	2020-05-13		8	741			https://idph.iowa.gov/
Dallas_County,_Missouri	Dallas County, Missouri	2020-05-13		0	2			https://health.mo.gov/
Dallas_County,_Texas	Dallas County, Texas	2020-05-13		148	6359	2699		https://www.dshs.state.tx.us/
Dalton,_Massachusetts	Dalton, Massachusetts	2020-05-13	2020-05-13T20:00:00		9			https://www.mass.gov/
Dana_Point,_California	Dana Point, California	2020-05-13	2020-05-13T07:00:00+0000		22			https://occovid19.ochealthinfo.com/
Dane_County,_Wisconsin	Dane County, Wisconsin	2020-05-13	2020-05-13T06:00:00	22	490			https://www.dhs.wisconsin.gov/
Danvers,_Massachusetts	Danvers, Massachusetts	2020-05-13	2020-05-13T20:00:00		616			https://www.mass.gov/
Danville,_Virginia	Danville, Virginia	2020-05-13	2020-05-13T13:00:00	1	41			http://www.vdh.virginia.gov/
Dare_County,_North_Carolina	Dare County, North Carolina	2020-05-13	2020-05-13T14:40:00+0000	1	17			https://www.ncdhhs.gov/
Darke_County,_Ohio	Darke County, Ohio	2020-05-13	2020-05-13T18:00:00	15	93			https://coronavirus.ohio.gov/
Darlington_County,_South_Carolina	Darlington County, South Carolina	2020-05-13		5	177			https://www.scdhec.gov/
Dartmouth,_Massachusetts	Dartmouth, Massachusetts	2020-05-13	2020-05-13T20:00:00		240			https://www.mass.gov/
Dauphin_County,_Pennsylvania	Dauphin County, Pennsylvania	2020-05-13	2020-05-13T16:00:00+0000	39	871		7310	https://www.health.pa.gov/
Davidson_County,_North_Carolina	Davidson County, North Carolina	2020-05-13	2020-05-13T14:40:00+0000	10	232			https://www.ncdhhs.gov/
Davidson_County,_Tennessee	Davidson County, Tennessee	2020-05-13	2020-05-13T19:00:00	37	3623	2055		https://www.tn.gov/
Davie_County,_North_Carolina	Davie County, North Carolina	2020-05-13	2020-05-13T14:40:00+0000	2	37			https://www.ncdhhs.gov/
Daviess_County,_Indiana	Daviess County, Indiana	2020-05-13	2020-05-13T12:00:00	15	56		475	https://coronavirus.in.gov/
Daviess_County,_Kentucky	Daviess County, Kentucky	2020-05-13		4	274			https://govstatus.egov.com/
Daviess_County,_Missouri	Daviess County, Missouri	2020-05-13		0	3			https://health.mo.gov/
Davis_County,_Iowa	Davis County, Iowa	2020-05-13		0	12			https://idph.iowa.gov/
Davis_County,_Utah	Davis County, Utah	2020-05-13	2020-05-13T19:00:00+0000	2	344			https://coronavirus.utah.gov/
Davison_County,_South_Dakota	Davison County, South Dakota	2020-05-13	2020-05-13T10:30:47		8	6	383	https://doh.sd.gov/
Dawes_County,_Nebraska	Dawes County, Nebraska	2020-05-13			1		14	http://dhhs.ne.gov/
Dawson_County,_Georgia	Dawson County, Georgia	2020-05-13	2020-05-13T22:27:51+0000	1	81			https://dph.georgia.gov/
Dawson_County,_Nebraska	Dawson County, Nebraska	2020-05-13			753		717	http://dhhs.ne.gov/
Dawson_County,_Texas	Dawson County, Texas	2020-05-13		1	32	17		https://www.dshs.state.tx.us/
Day_County,_South_Dakota	Day County, South Dakota	2020-05-13	2020-05-13T10:30:47		10	9	90	https://doh.sd.gov/
DeKalb_County,_Alabama	DeKalb County, Alabama	2020-05-13		2	179		1719	https://covid19.alabama.gov/
DeKalb_County,_Georgia	DeKalb County, Georgia	2020-05-13	2020-05-13T22:27:51+0000	73	2632			https://dph.georgia.gov/
DeKalb_County,_Illinois	DeKalb County, Illinois	2020-05-13		2	211			http://www.dph.illinois.gov/
DeKalb_County,_Indiana	DeKalb County, Indiana	2020-05-13	2020-05-13T12:00:00	1	24		354	https://coronavirus.in.gov/
DeKalb_County,_Missouri	DeKalb County, Missouri	2020-05-13		0	4			https://health.mo.gov/
DeKalb_County,_Tennessee	DeKalb County, Tennessee	2020-05-13	2020-05-13T19:00:00		28	16		https://www.tn.gov/
DeSoto_County,_Florida	DeSoto County, Florida	2020-05-13		6	52		1391	https://floridahealthcovid19.gov/
DeSoto_County,_Mississippi	DeSoto County, Mississippi	2020-05-13	2020-05-13T05:00:00+0000	5	350			https://msdh.ms.gov/
DeSoto_Parish,_Louisiana	DeSoto Parish, Louisiana	2020-05-13		14	221			http://ldh.la.gov/
DeWitt_County,_Illinois	DeWitt County, Illinois	2020-05-13		0	3			http://www.dph.illinois.gov/
DeWitt_County,_Texas	DeWitt County, Texas	2020-05-13		1	17	13		https://www.dshs.state.tx.us/
De_Baca_County,_New_Mexico	De Baca County, New Mexico	2020-05-13		0	0			https://cv.nmhealth.org
Deaf_Smith_County,_Texas	Deaf Smith County, Texas	2020-05-13		2	92	22		https://www.dshs.state.tx.us/
Dearborn_County,_Indiana	Dearborn County, Indiana	2020-05-13	2020-05-13T12:00:00	17	154		597	https://coronavirus.in.gov/
Decatur_County,_Georgia	Decatur County, Georgia	2020-05-13	2020-05-13T22:27:51+0000	3	115			https://dph.georgia.gov/
Decatur_County,_Indiana	Decatur County, Indiana	2020-05-13	2020-05-13T12:00:00	30	215		703	https://coronavirus.in.gov/
Decatur_County,_Tennessee	Decatur County, Tennessee	2020-05-13	2020-05-13T19:00:00		4	4		https://www.tn.gov/
Dedham,_Massachusetts	Dedham, Massachusetts	2020-05-13	2020-05-13T20:00:00		317			https://www.mass.gov/
Deer_Lodge_County,_Montana	Deer Lodge County, Montana	2020-05-13		0	3			https://dphhs.mt.gov/
Deerfield,_Massachusetts	Deerfield, Massachusetts	2020-05-13	2020-05-13T20:00:00		9			https://www.mass.gov/
Defiance_County,_Ohio	Defiance County, Ohio	2020-05-13	2020-05-13T18:00:00	1	25			https://coronavirus.ohio.gov/
Del_Norte_County,_California	Del Norte County, California	2020-05-13	2020-05-13T13:44:00		4	3	484	http://www.co.del-norte.ca.us/
Delaware	Delaware	2020-05-13	2020-05-13T09:30:00	247	6952	2942	34753	https://dhss.delaware.gov/
Delaware_County,_Indiana	Delaware County, Indiana	2020-05-13	2020-05-13T12:00:00	19	230		2383	https://coronavirus.in.gov/
Delaware_County,_Iowa	Delaware County, Iowa	2020-05-13		0	10			https://idph.iowa.gov/
Delaware_County,_New_York	Delaware County, New York	2020-05-13	2020-05-13T14:00:00	2	66		1164	https://coronavirus.health.ny.gov/
Delaware_County,_Ohio	Delaware County, Ohio	2020-05-13	2020-05-13T18:00:00	4	234			https://coronavirus.ohio.gov/
Delaware_County,_Oklahoma	Delaware County, Oklahoma	2020-05-13	2020-05-13T00:00:00	16	93	69		https://coronavirus.health.ok.gov/
Delaware_County,_Pennsylvania	Delaware County, Pennsylvania	2020-05-13	2020-05-13T16:00:00+0000	419	5157		17813	https://www.health.pa.gov/
